Invoice_ID,date,category,sku,region,channel,price,quantity,discount,revenue,Cost_Per_Unit,Profit,Customer_Type,Payment_Method,Promotion,Month,Year
INV-03565,2025-02-27,Snacks,SN-025,اهواز,Pharmacy,72470.28,2,4.0,144940.57,55707.73,33525.1,Retail,Cash,No,2,2025
INV-03566,2025-02-28,Snacks,SN-041,اهواز,Online,59429.22,5,4.0,297146.1,44982.74,72232.38,Retail,Card,No,2,2025
INV-03567,2025-02-28,Personal Care,PE-048,کرمانشاه,Pharmacy,99926.36,4,2.64,399705.45,78619.96,85225.6,Retail,Transfer,No,2,2025
INV-03568,2025-02-28,Home Care,HO-036,کرج,Pharmacy,80411.31,51,0.08,4100976.66,63394.37,867863.74,Corporate,Transfer,No,2,2025
INV-03569,2025-02-28,Personal Care,PE-137,رشت,Wholesale,77864.89,12,2.66,934378.66,60950.76,202969.57,Retail,Card,No,2,2025
INV-03570,2025-03-01,Snacks,SN-087,کرج,Wholesale,68628.54,3,4.92,205885.63,58079.93,31645.85,Retail,Card,No,3,2025
INV-03571,2025-03-01,Snacks,SN-120,قم,Wholesale,61117.57,10,0.54,611175.67,48776.07,123414.96,Retail,Cash,No,3,2025
INV-03572,2025-03-01,Snacks,SN-056,اصفهان,Supermarket,76937.19,3,4.13,230811.57,51565.32,76115.62,Retail,Card,No,3,2025
INV-03573,2025-03-01,Snacks,SN-113,تهران,Pharmacy,53987.03,1,8.3,53987.03,42032.58,11954.45,Retail,Card,Yes,3,2025
INV-03574,2025-03-01,Beverages,BE-076,کرمانشاه,Pharmacy,72082.21,4,12.46,288328.83,60991.68,44362.09,Retail,Transfer,Yes,3,2025
INV-03575,2025-03-01,Personal Care,PE-084,رشت,Supermarket,83860.23,9,9.45,754742.05,59463.3,219572.33,Retail,Card,Yes,3,2025
INV-03576,2025-03-02,Snacks,SN-144,کرمانشاه,Pharmacy,49109.25,7,4.0,343764.73,38400.38,74962.07,Retail,Transfer,No,3,2025
INV-03577,2025-03-02,Personal Care,PE-070,کرج,Pharmacy,110285.65,86,4.0,9484566.19,93171.6,1471808.43,Corporate,Card,No,3,2025
INV-03578,2025-03-02,Dairy,DA-020,تبریز,Wholesale,92561.93,87,2.85,8052887.53,74219.7,1595773.76,Corporate,Cash,No,3,2025
INV-03579,2025-03-02,Beverages,BE-047,تبریز,Supermarket,46133.93,10,6.78,461339.26,31391.93,147419.96,Retail,POS,Yes,3,2025
INV-03580,2025-03-02,Beverages,BE-118,اصفهان,Wholesale,63493.84,2,0.27,126987.69,50485.59,26016.51,Retail,Card,No,3,2025
INV-03581,2025-03-02,Dairy,DA-084,تبریز,Pharmacy,112678.1,9,1.25,1014102.94,86082.48,239360.63,Retail,Cash,No,3,2025
INV-03582,2025-03-02,Snacks,SN-046,تهران,Wholesale,55883.06,13,2.91,726479.74,48474.97,96305.11,Retail,Cash,No,3,2025
INV-03583,2025-03-03,Dairy,DA-132,کرمانشاه,Online,99658.91,4,3.79,398635.66,74527.65,100525.05,Retail,Card,No,3,2025
INV-03584,2025-03-03,Snacks,SN-044,کرج,Supermarket,76414.85,4,5.34,305659.4,57230.19,76738.64,Retail,Card,No,3,2025
INV-03585,2025-03-03,Home Care,HO-147,رشت,Online,62953.48,1,4.0,62953.48,47335.52,15617.96,Retail,Card,No,3,2025
INV-03586,2025-03-03,Beverages,BE-054,کرمانشاه,Hypermarket,65023.61,5,9.07,325118.04,44599.09,102122.6,Retail,Card,Yes,3,2025
INV-03587,2025-03-03,Home Care,HO-122,کرج,Supermarket,49052.07,5,15.78,245260.36,35643.34,67043.66,Retail,Card,Yes,3,2025
INV-03588,2025-03-03,Beverages,BE-137,اهواز,Supermarket,68614.65,7,3.22,480302.52,47928.12,144805.67,Retail,Transfer,No,3,2025
INV-03589,2025-03-03,Snacks,SN-042,اصفهان,Wholesale,72696.27,2,3.51,145392.53,63651.55,18089.44,Retail,Card,No,3,2025
INV-03590,2025-03-04,Personal Care,PE-035,رشت,Pharmacy,91486.13,5,1.69,457430.64,73461.61,90122.59,Retail,Cash,No,3,2025
INV-03591,2025-03-04,Beverages,BE-048,مشهد,Pharmacy,76405.12,7,1.4,534835.85,58244.6,127123.62,Retail,Transfer,No,3,2025
INV-03592,2025-03-05,Dairy,DA-140,رشت,Wholesale,103658.48,13,3.1,1347560.19,89292.62,186756.13,Retail,Card,No,3,2025
INV-03593,2025-03-05,Dairy,DA-099,رشت,Wholesale,99064.14,2,5.75,198128.28,81491.08,35146.13,Retail,Transfer,No,3,2025
INV-03594,2025-03-05,Dairy,DA-042,کرمانشاه,Pharmacy,127107.66,3,0.48,381322.98,102938.36,72507.88,Retail,POS,No,3,2025
INV-03595,2025-03-05,Snacks,SN-099,تهران,Pharmacy,65750.63,1,2.14,65750.63,54770.77,10979.86,Retail,Card,No,3,2025
INV-03596,2025-03-05,Dairy,DA-111,قم,Pharmacy,103469.59,8,4.0,827756.71,82130.82,170710.16,Retail,Transfer,No,3,2025
INV-03597,2025-03-06,Snacks,SN-014,اهواز,Pharmacy,55974.67,4,0.78,223898.69,44115.67,47435.99,Retail,Transfer,No,3,2025
INV-03598,2025-03-06,Personal Care,PE-067,اهواز,Supermarket,116626.91,7,0.96,816388.4,86870.11,208297.65,Retail,Transfer,No,3,2025
INV-03599,2025-03-06,Personal Care,PE-118,کرمانشاه,Hypermarket,87069.03,11,0.89,957759.37,63406.84,260284.13,Retail,Card,No,3,2025
INV-03600,2025-03-06,Beverages,BE-083,مشهد,Hypermarket,68918.9,81,5.1,5582430.84,50548.44,1488007.48,Corporate,Card,No,3,2025
INV-03601,2025-03-06,Beverages,BE-100,رشت,Pharmacy,51512.54,1,14.84,51512.54,40047.94,11464.61,Retail,Cash,Yes,3,2025
INV-03602,2025-03-06,Beverages,BE-029,کرمانشاه,Supermarket,78603.97,9,0.69,707435.71,56624.64,197813.93,Retail,Card,No,3,2025
INV-03603,2025-03-06,Snacks,SN-027,تهران,Online,70377.85,37,4.0,2603980.49,56431.67,516008.62,Corporate,Transfer,No,3,2025
INV-03604,2025-03-07,Dairy,DA-069,اصفهان,Hypermarket,120730.76,30,4.2,3621922.68,89893.0,925132.63,Corporate,Card,No,3,2025
INV-03605,2025-03-07,Snacks,SN-145,اصفهان,Supermarket,54581.05,67,5.56,3656930.5,35497.15,1278621.17,Corporate,Transfer,No,3,2025
INV-03606,2025-03-07,Snacks,SN-051,قم,Supermarket,55646.65,5,1.29,278233.24,37807.6,89195.24,Retail,Cash,No,3,2025
INV-03607,2025-03-08,Snacks,SN-040,اهواز,Pharmacy,54269.56,2,11.33,108539.12,45068.16,18402.8,Retail,Card,Yes,3,2025
INV-03608,2025-03-08,Snacks,SN-095,شیراز,Wholesale,54524.35,12,2.96,654292.15,45802.44,104662.85,Retail,Card,No,3,2025
INV-03609,2025-03-08,Snacks,SN-136,تبریز,Wholesale,64399.6,6,0.44,386397.6,56180.92,49312.08,Retail,Transfer,No,3,2025
INV-03610,2025-03-08,Beverages,BE-049,شیراز,Wholesale,68520.8,8,3.14,548166.4,58839.18,77452.95,Retail,Card,No,3,2025
INV-03611,2025-03-08,Beverages,BE-132,اصفهان,Supermarket,59263.2,11,16.6,651895.18,38854.72,224493.28,Retail,Cash,Yes,3,2025
INV-03612,2025-03-09,Beverages,BE-106,رشت,Supermarket,57203.32,8,5.66,457626.55,37895.32,154463.99,Retail,Transfer,No,3,2025
INV-03613,2025-03-09,Home Care,HO-065,رشت,Wholesale,65508.16,2,1.01,131016.33,51954.12,27108.08,Retail,Cash,No,3,2025
INV-03614,2025-03-09,Personal Care,PE-066,تبریز,Hypermarket,100894.51,4,7.68,403578.03,69714.92,124718.33,Retail,Transfer,Yes,3,2025
INV-03615,2025-03-09,Dairy,DA-104,تهران,Pharmacy,113589.21,3,2.37,340767.63,94051.46,58613.25,Retail,Card,No,3,2025
INV-03616,2025-03-09,Snacks,SN-038,رشت,Wholesale,64044.47,13,4.62,832578.15,53087.6,142439.38,Retail,Cash,No,3,2025
INV-03617,2025-03-10,Personal Care,PE-058,اصفهان,Pharmacy,96330.41,9,11.88,866973.69,78748.61,158236.24,Retail,Transfer,Yes,3,2025
INV-03618,2025-03-10,Home Care,HO-132,تهران,Pharmacy,38338.25,7,2.55,268367.75,31799.23,45773.12,Retail,Card,No,3,2025
INV-03619,2025-03-10,Dairy,DA-125,کرمانشاه,Supermarket,90540.09,72,6.0,6518886.2,60664.77,2151022.88,Corporate,Transfer,No,3,2025
INV-03620,2025-03-10,Dairy,DA-081,مشهد,Wholesale,116803.82,41,19.32,4788956.54,94588.6,910823.83,Corporate,Card,Yes,3,2025
INV-03621,2025-03-10,Personal Care,PE-097,تبریز,Supermarket,105080.88,68,2.36,7145499.83,74872.3,2054183.31,Corporate,Cash,No,3,2025
INV-03622,2025-03-11,Beverages,BE-007,قم,Supermarket,57544.3,2,8.94,115088.6,39602.08,35884.45,Retail,Transfer,Yes,3,2025
INV-03623,2025-03-11,Dairy,DA-118,مشهد,Hypermarket,125082.6,8,2.46,1000660.77,93546.29,252290.48,Retail,Card,No,3,2025
INV-03624,2025-03-11,Home Care,HO-133,تبریز,Online,50300.9,8,12.28,402407.19,41054.64,73970.03,Retail,Transfer,Yes,3,2025
INV-03625,2025-03-11,Snacks,SN-047,اصفهان,Online,66963.76,68,3.66,4553535.87,52231.48,1001795.12,Corporate,Transfer,No,3,2025
INV-03626,2025-03-11,Personal Care,PE-094,کرج,Wholesale,99445.37,13,4.73,1292789.78,82800.3,216385.84,Retail,Cash,No,3,2025
INV-03627,2025-03-11,Snacks,SN-118,شیراز,Supermarket,58782.71,12,9.52,705392.58,40280.89,222021.89,Retail,Card,Yes,3,2025
INV-03628,2025-03-12,Dairy,DA-078,تبریز,Hypermarket,82621.72,57,5.89,4709438.24,57461.54,1434130.74,Corporate,Transfer,No,3,2025
INV-03629,2025-03-12,Beverages,BE-005,کرمانشاه,Wholesale,65562.0,13,14.37,852305.95,53605.11,155439.58,Corporate,Transfer,Yes,3,2025
INV-03630,2025-03-13,Dairy,DA-065,اهواز,Pharmacy,106466.95,1,7.3,106466.95,86280.88,20186.07,Retail,Card,Yes,3,2025
INV-03631,2025-03-13,Beverages,BE-003,اصفهان,Wholesale,79723.22,67,4.36,5341456.06,69857.22,661022.04,Corporate,Transfer,No,3,2025
INV-03632,2025-03-14,Home Care,HO-121,رشت,Wholesale,54543.33,4,5.48,218173.33,44748.88,39177.82,Retail,Transfer,No,3,2025
INV-03633,2025-03-14,Personal Care,PE-038,تهران,Pharmacy,95632.61,2,1.82,191265.23,77573.49,36118.26,Retail,Transfer,No,3,2025
INV-03634,2025-03-14,Snacks,SN-088,اهواز,Wholesale,50634.72,8,4.26,405077.8,43361.26,58187.71,Retail,Card,No,3,2025
INV-03635,2025-03-14,Home Care,HO-135,شیراز,Supermarket,54178.77,56,2.44,3034010.99,38807.85,860771.12,Corporate,Transfer,No,3,2025
INV-03636,2025-03-14,Snacks,SN-124,کرمانشاه,Supermarket,69006.0,57,1.49,3933342.07,46699.55,1271467.71,Corporate,Cash,No,3,2025
INV-03637,2025-03-14,Dairy,DA-052,قم,Pharmacy,110366.65,6,2.52,662199.88,87941.41,134551.39,Retail,Card,No,3,2025
INV-03638,2025-03-15,Home Care,HO-118,شیراز,Hypermarket,43084.9,89,2.01,3834555.9,30865.78,1087501.2,Corporate,POS,No,3,2025
INV-03639,2025-03-15,Personal Care,PE-035,کرمانشاه,Hypermarket,100614.97,10,4.37,1006149.73,71228.05,293869.25,Retail,Cash,No,3,2025
INV-03640,2025-03-15,Dairy,DA-149,شیراز,Hypermarket,108343.16,119,5.91,12892836.36,75183.9,3945951.72,Corporate,Cash,No,3,2025
INV-03641,2025-03-15,Dairy,DA-001,تهران,Wholesale,95504.24,11,2.17,1050546.62,81543.69,153566.04,Retail,Transfer,No,3,2025
INV-03642,2025-03-15,Beverages,BE-034,کرمانشاه,Pharmacy,68362.9,4,3.51,273451.59,55582.85,51120.21,Retail,Cash,No,3,2025
INV-03643,2025-03-15,Dairy,DA-122,اصفهان,Wholesale,131322.04,7,1.11,919254.3,113560.18,124333.03,Retail,POS,No,3,2025
INV-03644,2025-03-16,Home Care,HO-123,اهواز,Pharmacy,46589.77,8,2.29,372718.13,37758.92,70646.75,Retail,Card,No,3,2025
INV-03645,2025-03-16,Snacks,SN-006,مشهد,Wholesale,48753.13,133,2.59,6484166.66,38340.37,1384896.84,Corporate,Card,No,3,2025
INV-03646,2025-03-16,Snacks,SN-149,اصفهان,Supermarket,69009.53,7,0.68,483066.7,44887.94,168851.12,Retail,Card,No,3,2025
INV-03647,2025-03-16,Snacks,SN-022,شیراز,Supermarket,54795.74,87,5.07,4767229.65,36836.12,1562487.13,Corporate,Card,No,3,2025
INV-03648,2025-03-16,Beverages,BE-115,کرمانشاه,Hypermarket,69094.15,3,0.21,207282.44,52595.01,49497.41,Retail,Transfer,No,3,2025
INV-03649,2025-03-16,Snacks,SN-035,اصفهان,Online,55672.52,69,2.36,3841403.88,45477.32,703468.48,Corporate,POS,No,3,2025
INV-03650,2025-03-16,Home Care,HO-007,کرج,Hypermarket,60631.59,5,2.76,303157.95,47101.01,67652.88,Retail,Transfer,No,3,2025
INV-03651,2025-03-16,Beverages,BE-086,کرمانشاه,Hypermarket,62708.47,8,2.92,501667.76,43447.02,154091.63,Retail,Cash,No,3,2025
INV-03652,2025-03-16,Dairy,DA-087,اهواز,Supermarket,87615.01,10,16.48,876150.06,58290.2,293248.02,Retail,Cash,Yes,3,2025
INV-03653,2025-03-17,Dairy,DA-112,اهواز,Online,104320.35,3,4.0,312961.04,78701.69,76855.97,Retail,Cash,No,3,2025
INV-03654,2025-03-17,Dairy,DA-085,تهران,Supermarket,108697.0,29,0.5,3152213.04,70795.06,1099156.4,Corporate,POS,No,3,2025
INV-03655,2025-03-17,Snacks,SN-099,شیراز,Hypermarket,63123.03,2,0.35,126246.06,46652.63,32940.8,Retail,Transfer,No,3,2025
INV-03656,2025-03-17,Dairy,DA-016,رشت,Hypermarket,117922.24,12,1.61,1415066.88,91277.64,319735.19,Retail,Transfer,No,3,2025
INV-03657,2025-03-18,Dairy,DA-068,اهواز,Hypermarket,101091.95,91,5.24,9199367.16,75975.46,2285600.22,Corporate,Cash,No,3,2025
INV-03658,2025-03-18,Snacks,SN-142,اصفهان,Online,53778.47,9,1.7,484006.19,43556.37,91998.9,Retail,Card,No,3,2025
INV-03659,2025-03-18,Snacks,SN-021,کرج,Supermarket,62789.32,3,9.01,188367.97,44531.06,54774.79,Retail,Transfer,Yes,3,2025
INV-03660,2025-03-18,Home Care,HO-124,اصفهان,Supermarket,57452.18,10,3.82,574521.82,42653.7,147984.84,Retail,Transfer,No,3,2025
INV-03661,2025-03-18,Snacks,SN-148,تهران,Supermarket,68178.47,37,5.02,2522603.36,46256.1,811127.62,Corporate,Card,No,3,2025
INV-03662,2025-03-18,Home Care,HO-123,مشهد,Hypermarket,53340.76,12,3.58,640089.17,38380.94,179517.89,Retail,Card,No,3,2025
INV-03663,2025-03-18,Home Care,HO-026,کرج,Hypermarket,61173.63,12,3.09,734083.62,42896.0,219331.57,Retail,Transfer,No,3,2025
INV-03664,2025-03-19,Personal Care,PE-064,شیراز,Wholesale,85110.73,11,4.16,936218.0,71256.85,152392.65,Retail,Card,No,3,2025
INV-03665,2025-03-19,Personal Care,PE-024,تهران,Supermarket,81439.68,118,8.02,9609882.39,54885.82,3133355.42,Corporate,Card,Yes,3,2025
INV-03666,2025-03-19,Beverages,BE-028,تهران,Supermarket,62310.09,114,20.14,7103349.86,45123.05,1959322.61,Corporate,POS,Yes,3,2025
INV-03667,2025-03-19,Beverages,BE-025,تهران,Pharmacy,64524.72,7,4.0,451673.03,52042.84,87373.18,Retail,Card,No,3,2025
INV-03668,2025-03-19,Snacks,SN-080,تهران,Hypermarket,70005.87,103,4.2,7210604.7,51626.04,1893122.79,Corporate,Transfer,No,3,2025
INV-03669,2025-03-19,Beverages,BE-087,تبریز,Wholesale,56994.0,14,9.34,797915.98,48918.29,113059.92,Retail,Cash,Yes,3,2025
INV-03670,2025-03-20,Beverages,BE-068,تهران,Online,48250.01,2,9.56,96500.02,39310.21,17879.6,Retail,Card,Yes,3,2025
INV-03671,2025-03-20,Home Care,HO-139,رشت,Online,50961.34,40,3.45,2038453.69,39308.86,466099.37,Corporate,Transfer,No,3,2025
INV-03672,2025-03-20,Beverages,BE-004,اهواز,Supermarket,66672.09,3,9.44,200016.28,44221.66,67351.31,Retail,Card,Yes,3,2025
INV-03673,2025-03-20,Home Care,HO-063,رشت,Supermarket,58094.99,8,3.24,464759.94,42939.09,121247.23,Retail,Card,No,3,2025
INV-03674,2025-03-20,Dairy,DA-012,اهواز,Hypermarket,95256.55,6,13.78,571539.29,71408.01,143091.21,Retail,Card,Yes,3,2025
INV-03675,2025-03-20,Beverages,BE-094,رشت,Wholesale,61657.88,4,4.4,246631.53,50952.43,42821.82,Retail,Transfer,No,3,2025
INV-03676,2025-03-20,Dairy,DA-098,اصفهان,Wholesale,104706.19,5,15.95,523530.93,86813.47,89463.59,Retail,Transfer,Yes,3,2025
INV-03677,2025-03-20,Snacks,SN-090,کرج,Wholesale,64158.53,1,0.18,64158.53,52592.62,11565.91,Retail,Transfer,No,3,2025
INV-03678,2025-03-21,Personal Care,PE-018,اصفهان,Supermarket,101412.15,9,1.76,912709.36,69795.19,284552.64,Retail,Transfer,No,3,2025
INV-03679,2025-03-21,Dairy,DA-026,اصفهان,Wholesale,117093.66,9,2.12,1053842.91,96351.46,186679.75,Retail,Transfer,No,3,2025
INV-03680,2025-03-21,Dairy,DA-135,اصفهان,Hypermarket,124916.86,21,3.1,2623253.96,90198.28,729090.13,Corporate,Transfer,No,3,2025
INV-03681,2025-03-21,Dairy,DA-015,کرمانشاه,Hypermarket,110982.08,4,5.54,443928.32,75988.24,139975.34,Retail,Cash,No,3,2025
INV-03682,2025-03-21,Personal Care,PE-126,کرج,Online,109558.71,1,4.0,109558.71,88777.61,20781.1,Retail,Cash,No,3,2025
INV-03683,2025-03-21,Beverages,BE-059,مشهد,Wholesale,80300.86,139,3.81,11161819.03,64899.62,2140771.48,Corporate,POS,No,3,2025
INV-03684,2025-03-21,Dairy,DA-150,مشهد,Online,98942.41,85,1.59,8410104.7,72392.99,2256700.18,Corporate,Card,No,3,2025
INV-03685,2025-03-22,Personal Care,PE-070,قم,Hypermarket,92305.9,5,2.67,461529.49,68516.25,118948.22,Retail,Transfer,No,3,2025
INV-03686,2025-03-22,Beverages,BE-083,مشهد,Pharmacy,65354.92,58,4.0,3790585.27,54989.05,601220.44,Corporate,Card,No,3,2025
INV-03687,2025-03-23,Beverages,BE-091,اصفهان,Hypermarket,61414.21,11,5.22,675556.29,44671.55,184169.26,Retail,Cash,No,3,2025
INV-03688,2025-03-23,Home Care,HO-125,قم,Supermarket,57228.9,6,0.42,343373.42,41244.62,95905.68,Retail,POS,No,3,2025
INV-03689,2025-03-23,Personal Care,PE-092,تهران,Supermarket,112012.79,11,5.94,1232140.74,78824.84,365067.48,Retail,Card,No,3,2025
INV-03690,2025-03-23,Home Care,HO-093,مشهد,Wholesale,55580.72,6,4.79,333484.32,44634.18,65679.23,Retail,Transfer,No,3,2025
INV-03691,2025-03-23,Snacks,SN-099,قم,Supermarket,31765.06,35,24.85,1111777.04,21155.76,371325.3,Corporate,Card,Yes,3,2025
INV-03692,2025-03-24,Snacks,SN-019,اهواز,Online,72650.58,2,0.01,145301.16,56836.36,31628.43,Retail,Cash,No,3,2025
INV-03693,2025-03-24,Dairy,DA-029,رشت,Wholesale,103686.08,7,10.27,725802.55,83878.79,138651.05,Retail,Cash,Yes,3,2025
INV-03694,2025-03-25,Beverages,BE-078,کرمانشاه,Hypermarket,66188.01,8,4.21,529504.06,47180.98,152056.19,Retail,Cash,No,3,2025
INV-03695,2025-03-25,Beverages,BE-051,مشهد,Pharmacy,65156.94,35,4.0,2280492.94,52530.35,441930.74,Corporate,Transfer,No,3,2025
INV-03696,2025-03-25,Home Care,HO-096,تبریز,Online,54903.33,2,2.03,109806.66,41547.32,26712.02,Retail,Transfer,No,3,2025
INV-03697,2025-03-25,Beverages,BE-021,کرج,Supermarket,67213.24,8,2.81,537705.89,47313.7,159196.27,Retail,Transfer,No,3,2025
INV-03698,2025-03-25,Personal Care,PE-074,رشت,Wholesale,114753.22,13,2.8,1491791.83,100943.98,179520.16,Retail,Cash,No,3,2025
INV-03699,2025-03-26,Dairy,DA-086,مشهد,Hypermarket,117349.48,63,4.46,7393017.12,90510.86,1690832.67,Corporate,Transfer,No,3,2025
INV-03700,2025-03-26,Home Care,HO-092,تبریز,Hypermarket,56441.09,6,12.94,338646.54,39804.17,99821.52,Retail,Transfer,Yes,3,2025
INV-03701,2025-03-26,Dairy,DA-034,کرج,Online,86637.67,81,21.42,7017651.31,69854.27,1359455.46,Corporate,Transfer,Yes,3,2025
INV-03702,2025-03-27,Beverages,BE-142,مشهد,Pharmacy,65955.94,32,3.7,2110589.93,53183.06,408731.86,Corporate,Card,No,3,2025
INV-03703,2025-03-27,Personal Care,PE-100,تبریز,Online,101416.88,41,2.14,4158091.97,74106.78,1119714.11,Corporate,Transfer,No,3,2025
INV-03704,2025-03-27,Home Care,HO-121,شیراز,Pharmacy,48145.61,7,17.06,337019.27,37894.41,71758.41,Retail,Card,Yes,3,2025
INV-03705,2025-03-27,Personal Care,PE-002,اصفهان,Online,98109.9,7,0.31,686769.28,72874.82,176645.54,Retail,Transfer,No,3,2025
INV-03706,2025-03-27,Personal Care,PE-087,تهران,Hypermarket,100959.24,10,3.42,1009592.41,69301.05,316581.94,Corporate,Transfer,No,3,2025
INV-03707,2025-03-28,Beverages,BE-146,اهواز,Wholesale,54230.58,133,16.55,7212667.47,46949.55,968376.68,Corporate,Transfer,Yes,3,2025
INV-03708,2025-03-28,Personal Care,PE-132,کرمانشاه,Hypermarket,87606.28,11,2.01,963669.11,58786.48,317017.84,Retail,Transfer,No,3,2025
INV-03709,2025-03-28,Dairy,DA-064,مشهد,Hypermarket,98606.51,10,2.48,986065.07,73966.37,246401.41,Retail,POS,No,3,2025
INV-03710,2025-03-28,Dairy,DA-043,کرمانشاه,Supermarket,103325.54,99,0.48,10229228.78,68866.28,3411466.93,Corporate,Cash,No,3,2025
INV-03711,2025-03-28,Snacks,SN-113,کرمانشاه,Pharmacy,69975.32,3,7.56,209925.97,56317.33,40973.99,Retail,Card,Yes,3,2025
INV-03712,2025-03-28,Dairy,DA-147,شیراز,Pharmacy,103320.47,5,0.58,516602.37,87507.07,79067.04,Retail,Card,No,3,2025
INV-03713,2025-03-29,Home Care,HO-082,اصفهان,Pharmacy,61555.87,67,3.88,4124243.19,46806.9,988181.18,Corporate,Card,No,3,2025
INV-03714,2025-03-29,Personal Care,PE-051,کرج,Supermarket,126998.91,8,5.04,1015991.28,94955.12,256350.33,Retail,Transfer,No,3,2025
INV-03715,2025-03-29,Personal Care,PE-112,تهران,Hypermarket,99928.63,3,5.41,299785.88,67920.55,96024.24,Retail,Card,No,3,2025
INV-03716,2025-03-29,Home Care,HO-116,شیراز,Hypermarket,44363.07,4,16.01,177452.26,33822.06,42164.04,Retail,Transfer,Yes,3,2025
INV-03717,2025-03-29,Dairy,DA-137,کرمانشاه,Hypermarket,116519.62,126,1.74,14681472.32,80935.7,4483574.39,Corporate,POS,No,3,2025
INV-03718,2025-03-29,Beverages,BE-135,شیراز,Hypermarket,72979.79,5,4.45,364898.94,50756.05,111118.7,Retail,POS,No,3,2025
INV-03719,2025-03-29,Snacks,SN-139,کرمانشاه,Hypermarket,59103.93,2,14.71,118207.86,41709.48,34788.9,Retail,Card,Yes,3,2025
INV-03720,2025-03-29,Dairy,DA-017,مشهد,Hypermarket,108962.79,112,1.14,12203832.79,76135.59,3676646.68,Corporate,Cash,No,3,2025
INV-03721,2025-03-29,Personal Care,PE-078,مشهد,Online,92988.74,6,0.13,557932.42,73119.27,119216.82,Retail,Transfer,No,3,2025
INV-03722,2025-03-30,Beverages,BE-006,تهران,Wholesale,74096.51,14,3.76,1037351.21,59019.47,211078.64,Retail,Transfer,No,3,2025
INV-03723,2025-03-30,Home Care,HO-089,کرج,Supermarket,60995.56,8,4.04,487964.45,40211.62,166271.51,Retail,Cash,No,3,2025
INV-03724,2025-03-30,Home Care,HO-088,رشت,Pharmacy,61524.22,1,3.17,61524.22,52189.7,9334.52,Retail,POS,No,3,2025
INV-03725,2025-03-30,Dairy,DA-113,مشهد,Supermarket,134328.11,73,1.06,9805951.72,98821.65,2591971.07,Corporate,Cash,No,3,2025
INV-03726,2025-03-31,Home Care,HO-091,تهران,Pharmacy,66702.38,3,0.37,200107.13,50651.29,48153.25,Retail,Card,No,3,2025
INV-03727,2025-03-31,Beverages,BE-080,کرمانشاه,Wholesale,85074.88,3,0.02,255224.63,71932.01,39428.59,Retail,Transfer,No,3,2025
INV-03728,2025-03-31,Personal Care,PE-003,قم,Pharmacy,82655.55,92,1.97,7604310.61,63644.47,1749019.08,Corporate,Card,No,3,2025
INV-03729,2025-03-31,Beverages,BE-116,اهواز,Supermarket,64946.05,101,9.47,6559551.11,44813.38,2033399.49,Corporate,Cash,Yes,3,2025
INV-03730,2025-03-31,Dairy,DA-036,قم,Pharmacy,92469.86,6,3.8,554819.18,76331.81,96828.33,Retail,POS,No,3,2025
INV-03731,2025-04-01,Snacks,SN-121,کرمانشاه,Pharmacy,65809.17,9,4.0,592282.53,53135.6,114062.12,Retail,Card,No,4,2025
INV-03732,2025-04-01,Home Care,HO-134,شیراز,Pharmacy,64674.28,57,1.56,3686434.18,54818.85,561759.74,Corporate,Transfer,No,4,2025
INV-03733,2025-04-01,Snacks,SN-061,تهران,Pharmacy,70548.02,8,4.0,564384.18,54667.06,127047.73,Retail,Card,No,4,2025
INV-03734,2025-04-01,Dairy,DA-067,کرج,Hypermarket,115631.43,100,2.25,11563143.16,78431.98,3719944.83,Corporate,POS,No,4,2025
INV-03735,2025-04-01,Personal Care,PE-129,کرج,Pharmacy,65765.1,58,17.64,3814375.83,50001.68,914278.18,Corporate,Transfer,Yes,4,2025
INV-03736,2025-04-01,Personal Care,PE-090,تبریز,Pharmacy,84701.17,4,8.99,338804.66,64238.27,81851.59,Retail,Card,Yes,4,2025
INV-03737,2025-04-02,Home Care,HO-149,رشت,Online,63761.71,49,2.15,3124323.74,49940.01,677263.12,Corporate,Transfer,No,4,2025
INV-03738,2025-04-02,Dairy,DA-104,کرمانشاه,Wholesale,120333.62,3,2.62,361000.86,95387.36,74838.77,Retail,Transfer,No,4,2025
INV-03739,2025-04-02,Home Care,HO-022,رشت,Online,55285.83,48,4.0,2653719.68,43968.16,543247.91,Corporate,Cash,No,4,2025
INV-03740,2025-04-02,Personal Care,PE-072,شیراز,Pharmacy,115895.09,3,6.8,347685.27,95815.83,60237.79,Retail,Transfer,Yes,4,2025
INV-03741,2025-04-02,Personal Care,PE-125,اصفهان,Pharmacy,106173.81,1,3.98,106173.81,82125.1,24048.71,Retail,Card,No,4,2025
INV-03742,2025-04-03,Snacks,SN-029,مشهد,Pharmacy,53274.18,6,3.79,319645.1,42940.76,62000.57,Retail,Card,No,4,2025
INV-03743,2025-04-03,Dairy,DA-014,کرج,Supermarket,122732.61,2,4.54,245465.21,87363.23,70738.76,Retail,Transfer,No,4,2025
INV-03744,2025-04-03,Personal Care,PE-020,شیراز,Online,77690.04,10,13.18,776900.43,62626.48,150635.65,Retail,Transfer,Yes,4,2025
INV-03745,2025-04-03,Personal Care,PE-006,اصفهان,Hypermarket,112014.77,2,4.86,224029.54,80383.01,63263.52,Retail,Card,No,4,2025
